Module Name /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-0.sca_MAC-optCSMA-0-20170723-00:15:08-5471 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-1.sca_MAC-optCSMA-1-20170723-00:15:08-5479 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-2.sca_MAC-optCSMA-2-20170723-00:15:08-5477 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-3.sca_MAC-optCSMA-3-20170723-00:15:08-5474 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-4.sca_MAC-optCSMA-4-20170723-00:15:11-5505 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-5.sca_MAC-optCSMA-5-20170723-00:15:16-5510 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-6.sca_MAC-optCSMA-6-20170723-00:15:23-5515 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-7.sca_MAC-optCSMA-7-20170723-00:15:33-5520 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-8.sca_MAC-optCSMA-8-20170723-00:15:47-5525 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-9.sca_MAC-optCSMA-9-20170723-00:16:07-5530 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-10.sca_MAC-optCSMA-10-20170723-00:16:30-5536 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-11.sca_MAC-optCSMA-11-20170723-00:17:03-5605 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-12.sca_MAC-optCSMA-12-20170723-00:17:40-5613 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-13.sca_MAC-optCSMA-13-20170723-00:18:25-5641 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-14.sca_MAC-optCSMA-14-20170723-00:19:13-5647 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-15.sca_MAC-optCSMA-15-20170723-00:20:13-5652 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-16.sca_MAC-optCSMA-16-20170723-00:21:20-5657 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-17.sca_MAC-optCSMA-17-20170723-00:22:34-5670 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-18.sca_MAC-optCSMA-18-20170723-00:23:54-5676 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-19.sca_MAC-optCSMA-19-20170723-00:25:29-5681 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-20.sca_MAC-optCSMA-20-20170723-00:27:08-5687 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-21.sca_MAC-optCSMA-21-20170723-00:28:58-5694 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-22.sca_MAC-optCSMA-22-20170723-00:30:53-5699 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-23.sca_MAC-optCSMA-23-20170723-00:33:08-5706 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-24.sca_MAC-optCSMA-24-20170723-00:35:20-5712 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-25.sca_MAC-optCSMA-25-20170723-00:38:15-5726 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-26.sca_MAC-optCSMA-26-20170723-00:40:49-5733 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-27.sca_MAC-optCSMA-27-20170723-00:43:56-5975 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-28.sca_MAC-optCSMA-28-20170723-00:46:57-5981 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-29.sca_MAC-optCSMA-29-20170723-00:50:51-6296 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-30.sca_MAC-optCSMA-30-20170723-00:54:07-6309 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-31.sca_MAC-optCSMA-31-20170723-00:58:02-6317 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-32.sca_MAC-optCSMA-32-20170723-01:01:40-6322 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-33.sca_MAC-optCSMA-33-20170723-01:06:13-6333 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-34.sca_MAC-optCSMA-34-20170723-01:10:50-6356 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-35.sca_MAC-optCSMA-35-20170723-01:15:27-6362 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-36.sca_MAC-optCSMA-36-20170723-01:19:54-6374 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-37.sca_MAC-optCSMA-37-20170723-01:25:25-6389 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-38.sca_MAC-optCSMA-38-20170723-01:30:50-6400 /IEEE802154INET-Standalone/simulations/results/MAC-optCSMA-39.sca_MAC-optCSMA-39-20170723-01:36:34-6408
net.Box[222].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6835 16.9997 17.3128 17.7112 17.9718 18.4138 18.6355 18.8975 19.2467 19.5352 19.7669 20.0676 20.3373 20.5486 20.865 21.0806 21.3638 21.5753
net.Box[223].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6836 16.9997 17.3126 17.7114 17.9719 18.4138 18.6355 18.8978 19.2468 19.5351 19.7668 20.0676 20.3372 20.5485 20.8649 21.0808 21.3636 21.5753
net.Box[224].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6837 16.9997 17.3126 17.7114 17.9718 18.4137 18.6356 18.8976 19.2467 19.5351 19.7671 20.0676 20.3371 20.5483 20.865 21.0805 21.3638 21.5752
net.Box[225].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6837 16.9997 17.3127 17.7114 17.9719 18.4137 18.6357 18.8976 19.2469 19.5351 19.7672 20.0675 20.3374 20.5481 20.865 21.0807 21.3635 21.5755
net.Box[226].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6835 16.9996 17.3127 17.7114 17.972 18.4139 18.6357 18.8976 19.2469 19.5352 19.7671 20.0675 20.3373 20.5482 20.8653 21.0807 21.3639 21.5752
net.Box[227].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6837 16.9997 17.3127 17.7114 17.972 18.4139 18.6357 18.8976 19.2468 19.5351 19.767 20.0675 20.3372 20.5485 20.8651 21.0809 21.3638 21.5754
net.Box[228].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6837 16.9996 17.3126 17.7115 17.9719 18.414 18.6357 18.8977 19.2468 19.535 19.7669 20.0676 20.3375 20.5482 20.8652 21.081 21.3638 21.5755
net.Box[229].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.6836 16.9996 17.3127 17.7113 17.9721 18.414 18.6355 18.8975 19.2469 19.535 19.767 20.0678 20.3375 20.5482 20.8652 21.0808 21.3638 21.5756
net.Box[230].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9997 17.3128 17.7114 17.9718 18.4137 18.6357 18.8975 19.2471 19.535 19.7671 20.0674 20.3373 20.5483 20.8652 21.0808 21.3636 21.5754
net.Box[231].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9997 17.3128 17.7114 17.972 18.4138 18.6356 18.8975 19.2468 19.5352 19.7671 20.0675 20.3371 20.5481 20.8652 21.0808 21.364 21.5756
net.Box[232].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9996 17.3127 17.7114 17.972 18.4138 18.6357 18.8976 19.2471 19.5352 19.767 20.0676 20.3372 20.5481 20.8651 21.0809 21.3637 21.5755
net.Box[233].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9996 17.3126 17.7114 17.972 18.4138 18.6355 18.8977 19.2471 19.5351 19.7668 20.0676 20.3375 20.5484 20.8652 21.0806 21.3638 21.5752
net.Box[234].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9998 17.3127 17.7113 17.972 18.4138 18.6355 18.8977 19.2471 19.5351 19.767 20.0675 20.3371 20.5482 20.8654 21.081 21.3638 21.5752
net.Box[235].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9996 17.3128 17.7114 17.9719 18.4138 18.6358 18.8977 19.2469 19.5351 19.7672 20.0675 20.3372 20.5482 20.8652 21.081 21.3636 21.5751
net.Box[236].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9996 17.3126 17.7114 17.972 18.4137 18.6356 18.8978 19.247 19.535 19.767 20.0674 20.3372 20.5483 20.8651 21.0809 21.3635 21.5754
net.Box[237].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9996 17.3127 17.7113 17.972 18.4138 18.6357 18.8977 19.2471 19.5352 19.7669 20.0677 20.3374 20.5482 20.8651 21.0809 21.3638 21.5752
net.Box[238].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9995 17.3126 17.7113 17.972 18.4138 18.6357 18.8976 19.2471 19.5353 19.7671 20.0676 20.3372 20.5484 20.8651 21.081 21.3637 21.5754
net.Box[239].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.9997 17.3126 17.7114 17.9719 18.4139 18.6357 18.8975 19.2468 19.5351 19.7669 20.0674 20.3374 20.5483 20.8653 21.0807 21.3637 21.5754
net.Box[240].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7114 17.9718 18.4137 18.6357 18.8976 19.2469 19.535 19.7671 20.0677 20.3374 20.5483 20.8649 21.0809 21.3637 21.5756
net.Box[241].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3126 17.7113 17.972 18.4137 18.6356 18.8976 19.2467 19.5352 19.7672 20.0675 20.3372 20.5484 20.8653 21.081 21.3639 21.5753
net.Box[242].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7114 17.9718 18.4138 18.6357 18.8977 19.2467 19.535 19.767 20.0676 20.3376 20.5484 20.8651 21.0807 21.3636 21.5754
net.Box[243].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7113 17.9719 18.4138 18.6356 18.8976 19.2468 19.535 19.7669 20.0674 20.3374 20.5483 20.8653 21.0809 21.3637 21.5752
net.Box[244].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7114 17.9719 18.4137 18.6355 18.8975 19.2467 19.5352 19.7672 20.0675 20.3374 20.5483 20.8651 21.0809 21.3638 21.5756
net.Box[245].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7114 17.9721 18.414 18.6355 18.8976 19.2469 19.5351 19.7671 20.0677 20.3373 20.5485 20.8653 21.0806 21.3635 21.5753
net.Box[246].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7114 17.9719 18.4139 18.6356 18.8975 19.2468 19.5351 19.7669 20.0676 20.3374 20.5482 20.8653 21.0808 21.3638 21.5756
net.Box[247].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3128 17.7113 17.9721 18.4138 18.6357 18.8976 19.247 19.535 19.7672 20.0675 20.3371 20.5485 20.865 21.0807 21.3637 21.5755
net.Box[248].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3127 17.7114 17.9719 18.4138 18.6356 18.8976 19.247 19.5349 19.7669 20.0676 20.3374 20.5482 20.8652 21.0806 21.3638 21.5755
net.Box[249].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.3128 17.7115 17.9718 18.4138 18.6355 18.8976 19.2468 19.535 19.7668 20.0675 20.3371 20.5484 20.8653 21.0808 21.3636 21.5754
net.Box[250].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7115 17.972 18.414 18.6356 18.8977 19.2471 19.5352 19.7671 20.0678 20.3374 20.5483 20.865 21.0806 21.3634 21.5752
net.Box[251].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7114 17.9718 18.4137 18.6358 18.8975 19.2469 19.5352 19.767 20.0675 20.3374 20.5484 20.8652 21.0807 21.3639 21.5754
net.Box[252].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7114 17.9718 18.4138 18.6355 18.8977 19.2467 19.5353 19.7668 20.0675 20.3376 20.5483 20.8652 21.0808 21.3638 21.5754
net.Box[253].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7114 17.9719 18.4139 18.6357 18.8976 19.2469 19.5352 19.7672 20.0674 20.3372 20.5484 20.8651 21.081 21.3638 21.5751
net.Box[254].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7114 17.9719 18.4138 18.6355 18.8976 19.247 19.5354 19.7671 20.0675 20.3374 20.5485 20.8653 21.0808 21.3636 21.5751
net.Box[255].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7114 17.9719 18.4139 18.6354 18.8977 19.2468 19.5352 19.7669 20.0676 20.3371 20.5483 20.8652 21.0808 21.3637 21.5753
net.Box[256].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7113 17.9719 18.4138 18.6357 18.8977 19.2469 19.5352 19.7672 20.0676 20.3373 20.5484 20.865 21.0807 21.3634 21.5754
net.Box[257].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7113 17.9717 18.4138 18.6356 18.8977 19.2469 19.5349 19.7672 20.0675 20.3374 20.5482 20.865 21.0809 21.3635 21.5755
net.Box[258].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7115 17.9717 18.4138 18.6356 18.8977 19.247 19.5351 19.767 20.0676 20.3374 20.5483 20.8653 21.0807 21.3638 21.5753
net.Box[259].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.7115 17.9717 18.4138 18.6358 18.8977 19.2469 19.5352 19.7668 20.0678 20.3374 20.5484 20.8652 21.0808 21.3636 21.5754
net.Box[260].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.9719 18.4138 18.6356 18.8976 19.2469 19.5351 19.7671 20.0674 20.3373 20.5484 20.8652 21.0807 21.3635 21.5754
net.Box[261].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.972 18.4137 18.6355 18.8977 19.2469 19.5351 19.7671 20.0676 20.3375 20.5482 20.8652 21.081 21.3637 21.5753
net.Box[262].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.9719 18.4138 18.6357 18.8976 19.2467 19.5351 19.7669 20.0674 20.3374 20.5483 20.8652 21.0806 21.3636 21.5753
net.Box[263].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.972 18.4138 18.6356 18.8975 19.2472 19.535 19.7671 20.0678 20.3373 20.5482 20.8652 21.0809 21.3634 21.5754
net.Box[264].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.972 18.4139 18.6357 18.8977 19.2467 19.5353 19.7669 20.0676 20.3375 20.5483 20.8651 21.0807 21.3637 21.5756
net.Box[265].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.9719 18.4139 18.6357 18.8976 19.2468 19.5354 19.7668 20.0677 20.3373 20.5484 20.8651 21.081 21.3638 21.5752
net.Box[266].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.9717 18.4139 18.6356 18.8975 19.2469 19.535 19.7669 20.0677 20.3372 20.5483 20.8651 21.0806 21.3639 21.5752
net.Box[267].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.972 18.4137 18.6355 18.8975 19.2467 19.535 19.767 20.0678 20.3375 20.5483 20.8651 21.0807 21.3638 21.5754
net.Box[268].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.9719 18.4138 18.6357 18.8977 19.2467 19.5352 19.7673 20.0677 20.3372 20.5483 20.8651 21.081 21.3638 21.5755
net.Box[269].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.9718 18.4138 18.6356 18.8976 19.247 19.535 19.7669 20.0677 20.3375 20.5481 20.8653 21.0809 21.3638 21.5754
net.Box[270].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4139 18.6357 18.8976 19.247 19.5349 19.7668 20.0675 20.3374 20.5482 20.8651 21.0809 21.3638 21.5755
net.Box[271].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4137 18.6356 18.8976 19.2469 19.5351 19.767 20.0676 20.3373 20.5484 20.8652 21.081 21.3636 21.5755
net.Box[272].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4137 18.6357 18.8977 19.2468 19.5352 19.7671 20.0676 20.3372 20.5481 20.8651 21.0808 21.3638 21.5753
net.Box[273].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.414 18.6357 18.8976 19.2471 19.5352 19.767 20.0675 20.3374 20.5485 20.865 21.0809 21.3636 21.5756
net.Box[274].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4137 18.6356 18.8976 19.2468 19.535 19.7669 20.0676 20.3375 20.5485 20.865 21.0808 21.3637 21.5754
net.Box[275].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4138 18.6355 18.8977 19.247 19.5349 19.7669 20.0675 20.3374 20.5482 20.8654 21.0808 21.3637 21.5754
net.Box[276].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4139 18.6356 18.8977 19.2469 19.5351 19.7671 20.0676 20.3374 20.5483 20.865 21.0807 21.3636 21.5756
net.Box[277].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4139 18.6356 18.8975 19.2471 19.5351 19.7671 20.0676 20.3373 20.5483 20.8653 21.0806 21.3634 21.5752
net.Box[278].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4139 18.6355 18.8977 19.2468 19.535 19.7668 20.0676 20.3373 20.5483 20.8653 21.0808 21.3639 21.5752
net.Box[279].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.4139 18.6355 18.8977 19.2469 19.5351 19.7671 20.0674 20.3372 20.5484 20.8652 21.0806 21.3637 21.5754
net.Box[280].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6357 18.8976 19.2469 19.5351 19.7669 20.0676 20.3374 20.5477 20.8652 21.0806 21.3639 21.5753
net.Box[281].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6357 18.8976 19.2469 19.5351 19.7669 20.0677 20.3374 20.5481 20.8654 21.081 21.3635 21.5756
net.Box[282].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6355 18.8976 19.2469 19.5353 19.7669 20.0674 20.3373 20.5484 20.8649 21.0809 21.3636 21.5754
net.Box[283].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6356 18.8975 19.2467 19.5351 19.767 20.0676 20.3372 20.5483 20.8653 21.0808 21.3639 21.5756
net.Box[284].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6356 18.8977 19.2468 19.5352 19.7672 20.0675 20.3374 20.5485 20.8651 21.0808 21.3638 21.5755
net.Box[285].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6357 18.8975 19.2469 19.5351 19.767 20.0675 20.3375 20.5485 20.8651 21.081 21.3636 21.5755
net.Box[286].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6355 18.8976 19.2468 19.5351 19.7669 20.0677 20.3375 20.5485 20.8652 21.0808 21.3635 21.5752
net.Box[287].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6357 18.8975 19.2468 19.5352 19.7669 20.0675 20.3373 20.5482 20.8653 21.0809 21.3639 21.5753
net.Box[288].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6356 18.8977 19.2471 19.5351 19.7668 20.0676 20.3371 20.5482 20.865 21.0806 21.3638 21.5755
net.Box[289].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.6356 18.8977 19.2469 19.5351 19.7671 20.0677 20.3372 20.5482 20.8653 21.0808 21.3637 21.5753
net.Box[290].battery totalEnergy:max NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.8975 19.2468 19.535 19.767 20.0678 20.3375 20.5483 20.865 21.0809 21.3637 21.5753
