net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector;net.AccessPoint.application.delay:vector
0.408225;0.63121;0.652231;1.92822;1.32223;1.09921;0.696229;0.246214;3.20622;0.0962289;3.50123;3.77123;3.72521;3.80222;4.06223;3.77623;4.46522;4.33721;3.70223;4.20223;4.53523;4.57823;4.80621;5.11423;4.61223;4.99422;5.27623;5.57723;5.31723;5.28422;5.32421;5.05221;5.56323;6.18324;5.35922;6.05221;6.57122;6.34823;6.10221;6.40322
0.45221;0.764212;0.706209;2.02523;1.36623;1.14022;0.736222;0.288205;3.26022;0.136229;3.55622;3.82223;3.77223;3.86422;4.10323;3.85921;4.50523;4.42123;3.74523;4.24223;4.62122;4.62022;4.84723;5.15523;4.65222;5.03522;5.31723;5.61821;5.39723;5.36423;5.36723;5.09223;5.60321;6.22722;5.39923;6.09324;6.61122;6.38821;6.14323;6.49222
0.515224;0.810229;0.764226;0.316232;1.44622;1.18223;0.822227;0.329222;3.30221;0.177222;3.60722;3.88522;3.86422;3.94223;4.15022;3.89922;4.54522;4.46323;3.78522;4.32921;4.66122;4.66123;4.88922;5.20021;4.69222;5.11521;5.36124;5.65822;5.43921;5.40522;5.40723;5.17622;5.64422;6.26822;5.43923;6.13721;6.65123;6.52122;6.18322;6.53322
0.565211;0.850229;0.809231;0.360231;1.48923;1.22322;0.908239;0.37023;3.42324;0.217227;3.65521;3.93322;3.91223;4.00422;4.20722;3.94823;4.58822;4.50523;3.82822;4.37121;4.70223;4.71123;4.93623;5.25421;4.73223;5.15623;5.40422;5.69822;5.47921;5.45021;5.44722;5.21622;5.68522;6.30922;5.48022;6.17721;6.69122;6.56122;6.38621;6.57623
0.680205;0.896227;0.853216;0.402223;1.53123;1.26724;0.953232;0.415223;3.50923;0.257228;3.70522;3.99623;3.95721;4.05023;4.24722;3.99021;4.63121;4.54723;3.86823;4.41522;4.75023;4.75121;4.97622;5.29723;4.85923;5.19722;5.44523;5.74723;5.52021;5.49121;5.48722;5.26423;5.76522;6.3522;5.56222;6.21723;6.77721;6.60122;6.42822;6.61621
0.756229;0.965221;0.898221;0.485209;1.57223;1.31721;0.996224;0.458223;3.56423;0.30121;3.80623;4.04623;4.00721;4.13221;4.28722;4.03522;4.68921;4.5932;3.95722;4.45522;4.80122;4.79122;5.01823;5.33722;4.94224;5.23924;5.48723;5.83623;5.56223;5.53621;5.52722;5.35022;5.80622;6.39523;5.6052;6.25723;6.81722;6.64222;6.47122;6.65623
0.859227;1.01422;0.938224;0.526231;1.62522;1.35722;1.03621;0.540222;0.17023;0.344218;3.85023;4.10822;4.06923;4.21222;4.32922;4.08023;4.73021;4.67422;4.04222;4.49622;4.84122;4.83222;5.05823;5.37922;4.98721;5.27922;5.52722;5.87721;5.64222;5.57723;5.56722;5.39023;5.84823;6.43523;5.64523;6.29723;6.86221;6.68221;6.51122;6.69721
0.215236;1.08023;0.987224;0.566231;1.70522;1.39823;1.0792;0.58223;0.252207;0.385219;3.89223;4.15522;4.11123;4.25323;4.38023;4.16521;4.77221;4.71523;4.08421;4.53623;4.88622;4.87322;5.20321;5.42222;5.02922;5.36023;5.57422;5.91822;5.72624;5.61822;5.60722;5.43023;5.89123;6.47523;5.68522;6.33721;6.90422;6.72323;6.55122;6.74022
0.256229;1.33423;1.08123;0.617216;1.78923;1.45621;1.12021;0.625219;0.292217;0.426222;3.93721;4.20223;4.16922;4.29622;4.42621;4.20923;4.81623;4.76421;4.12822;4.58522;4.97522;4.91323;5.24323;5.46322;5.07523;5.49022;5.61423;5.96123;5.76922;5.6622;5.64823;5.47022;5.97722;6.52622;5.80722;6.38421;6.98423;6.80421;6.59523;6.78023
0.33521;0.0962289;1.15122;0.657217;1.83823;1.49622;1.16222;0.708223;0.333221;0.467229;0.323209;4.26722;4.24022;4.35022;4.48021;4.25223;4.85622;4.85221;4.21122;4.62623;5.01624;4.95323;5.28723;5.50422;5.11923;5.57423;5.65523;6.0022;5.81122;5.70223;5.69122;5.51322;6.01722;6.56621;5.84723;6.42421;7.02823;6.84422;6.67723;6.82222
0.397225;0.137217;1.19122;0.703229;1.88822;1.53622;1.25021;0.830229;0.374223;0.673216;0.364224;4.36522;4.28523;4.41322;4.53322;4.29324;4.89923;4.89723;4.25521;4.66623;5.05722;5.00022;5.33022;5.61022;5.16622;5.61521;5.70122;6.04323;5.85522;5.74324;5.73322;5.55323;6.05823;6.60622;5.88722;6.55221;7.07323;6.88423;6.72123;6.86522
0.440211;0.249237;1.24821;0.748227;1.93121;1.57622;1.29123;0.872214;0.414233;0.756221;0.404221;4.43222;4.32522;4.48022;4.57621;4.33523;4.94723;4.95521;4.29722;4.71022;5.09821;5.04522;5.41722;5.65023;5.24723;5.69823;5.74322;6.12323;5.89523;5.79122;5.7732;5.59522;6.10121;6.65022;5.92722;6.63323;7.11422;6.92421;6.76522;6.90522
0.482224;0.294221;1.31722;0.790218;1.97322;1.61922;1.33122;0.914211;0.454217;0.839223;0.444217;4.49723;4.40423;4.52223;4.62623;4.38222;4.99223;4.99723;4.33723;4.75623;5.13821;5.08522;5.45922;5.69023;5.28923;5.73922;5.82821;6.17822;5.93523;5.95421;5.81522;5.76123;6.18723;6.69722;5.96722;6.71823;7.15423;6.96423;6.80722;6.94922
0.523217;0.343227;1.45923;0.831223;2.01421;1.65922;1.37523;0.954212;0.496226;0.879222;0.484225;0.26721;4.4442;4.57322;4.67623;4.43021;5.04222;5.03823;4.42023;4.80022;5.17922;5.12521;5.50121;5.74522;5.33322;5.78322;5.87222;6.21923;5.97623;5.99622;5.85523;5.84223;6.22922;6.74324;6.00823;6.76022;7.19422;7.00523;6.88723;6.99221
0.648211;0.388229;1.52023;0.915216;2.09723;1.70121;1.41721;0.994214;0.621224;0.919229;0.524214;0.30823;4.49122;4.61421;4.71721;4.47423;5.08423;5.08422;4.46024;4.84122;5.23023;5.16822;5.55322;5.78723;5.37521;5.82522;5.91422;6.25922;6.02522;6.04323;5.89521;5.88921;6.26922;6.80523;6.09622;6.80323;7.23422;7.05123;6.93023;7.03623
0.706205;0.442216;1.56623;0.96122;2.15021;1.79421;1.45722;1.03524;0.707237;0.959207;0.605236;0.348217;4.54322;4.65522;4.78322;4.51522;5.12723;5.12821;4.50422;4.88123;5.27023;5.20823;5.59622;5.8312;5.41522;5.90722;5.95922;6.30123;6.06621;6.13422;5.93621;5.92923;6.30922;6.84622;6.17922;6.84423;7.28723;7.09422;7.01323;7.07623
0.909227;0.510221;1.70222;1.00523;2.19122;1.83422;1.49723;1.07722;0.830205;1.00422;0.687218;0.428225;4.60021;4.69523;4.8242;4.55523;5.17521;5.17523;4.59422;4.93121;5.32421;5.25621;5.64221;5.87921;5.45624;5.94723;6.00022;6.34721;6.10722;6.17821;5.97822;5.97122;6.34923;6.88623;6.25921;6.88423;7.33322;7.13823;7.05421;7.11624
0.216224;0.582205;0.10723;1.05022;0.284203;1.87624;1.55322;1.11722;0.870219;1.04621;0.767222;0.509227;4.64923;0.218223;4.90422;4.59623;5.22121;5.28322;4.63422;4.97922;5.36723;5.29622;5.68321;5.92724;5.50323;6.01522;6.04323;6.38823;6.14924;6.22023;6.02022;6.01223;6.43423;6.97422;6.30123;6.92922;7.37823;7.18422;7.09723;7.15721
0.281225;0.62221;0.154221;1.09321;0.332233;1.91623;1.59322;1.15721;0.910227;1.17123;0.807231;0.549231;4.73722;0.299216;4.95322;4.64122;5.26323;5.40021;4.67523;5.02122;5.41123;5.33623;5.73722;5.97223;5.55022;6.05623;6.08823;6.43823;6.19723;6.26323;6.06022;6.10522;6.47622;7.02122;6.35122;6.97321;7.42023;7.22822;7.13723;7.19921
0.332211;0.702214;0.195231;1.14321;0.434209;1.96722;1.63322;1.19722;0.950229;1.21223;0.849233;0.589229;0.377229;0.340229;5.01221;4.69321;5.32823;5.4402;4.71622;5.06323;5.45222;5.37622;5.78521;6.03523;5.59622;6.10221;6.12823;6.47921;6.24123;6.30423;6.10523;6.14621;6.52023;7.06823;6.39223;7.01622;7.46123;7.26823;7.17922;7.23923
0.37621;0.799224;0.236228;1.18523;0.479224;2.01122;1.67522;1.23723;0.996236;1.25624;0.93922;0.672229;0.417224;0.381216;5.18823;4.73624;5.40123;5.50522;4.80923;5.10521;5.50623;5.41922;5.8292;6.07922;5.63921;6.14623;6.17322;6.57123;6.29322;6.37023;6.14921;6.23623;6.56222;7.10822;6.43521;7.05922;7.55224;7.35422;7.21921;7.32522
0.437217;0.851233;0.301227;1.23921;0.56322;2.05123;1.71923;1.28323;1.04123;1.37823;1.02122;0.714226;0.581207;0.461233;5.23022;4.78022;5.44223;5.55422;4.89324;5.14624;5.55522;5.46823;5.87722;6.12322;5.68223;6.18622;6.30922;6.61321;6.33422;6.41723;6.19122;6.31722;6.60723;7.14823;6.47622;7.10121;7.59723;7.39623;7.25923;7.36823
0.502229;0.971212;0.341221;1.29121;0.69123;2.09223;1.76823;1.32323;1.08322;1.41823;1.1032;0.755205;0.621204;0.501232;0.0922308;4.82022;5.4952;5.64922;4.93523;5.18823;5.59824;5.51023;5.92122;6.17622;5.72523;6.2272;6.34922;6.65422;6.37622;6.46323;6.27422;6.36523;6.65324;7.18923;6.51623;7.14423;7.63723;7.43922;7.34922;7.41122
0.551236;1.06722;0.402209;1.33521;0.731212;2.14721;1.80823;1.36423;1.12521;1.45823;1.14322;0.795214;0.662228;0.544229;0.133229;4.86522;5.55723;5.80023;4.97522;5.22823;5.63922;5.56022;5.96223;6.2192;5.78621;6.26722;6.39022;6.70322;6.42022;6.50521;6.31722;6.40823;6.69621;7.23322;6.56022;7.18421;7.68223;7.48022;7.39121;7.45323
0.600211;1.14523;0.444216;1.38223;0.772229;2.19022;1.85423;1.40521;1.16521;1.58022;1.22323;0.835209;0.702212;0.585218;0.173233;4.91921;5.60222;0.251205;5.03022;5.26822;5.68422;5.60424;6.00623;6.26123;5.83624;6.30721;6.43221;6.74724;6.46223;6.55222;6.36024;6.45121;6.73921;7.28224;6.64522;7.26922;7.72522;7.52321;7.43123;7.50122
0.753205;0.349226;0.487221;1.44123;0.814222;2.23623;1.90022;1.45022;1.20521;1.62222;1.30624;0.958231;0.742235;0.625237;0.293229;4.95923;5.64722;0.292229;5.07222;5.32422;5.72523;5.65323;6.06523;6.30421;5.87623;6.35321;6.47323;6.79221;6.50422;6.59421;6.40021;6.49122;6.78022;7.33221;6.68722;7.30923;7.76623;7.57124;7.47223;7.58723
0.939227;0.392233;0.530227;1.50621;0.861227;2.27923;1.94222;1.49124;1.24523;1.66423;1.39323;1.04622;0.784217;0.665209;0.333216;5.00722;5.76222;0.332205;5.15621;5.36421;5.77323;5.69722;6.11622;6.34522;5.92322;6.39423;6.52022;6.83623;6.54422;6.64022;6.44321;6.53221;6.82223;7.37722;6.72723;7.35523;7.81223;7.61322;7.55321;7.63221
0.329205;0.432229;0.571227;1.59323;0.908227;2.34523;1.98823;1.53623;1.28524;1.70422;1.43622;1.12823;0.949227;0.706235;0.373235;5.04723;6.03522;0.413229;5.19823;5.40922;5.81322;5.73922;6.15622;6.40822;5.98323;6.43423;6.57523;6.87623;6.66823;6.68124;6.48321;6.57423;6.86422;7.42221;6.76822;7.39722;7.85223;7.66022;7.63722;7.67222
0.380229;0.475205;0.627229;1.64222;0.948223;2.39921;2.02822;1.57922;1.32522;1.74623;1.51722;1.16823;0.990232;0.747231;0.418204;5.08823;0.246229;0.453223;5.24122;5.53423;5.89023;5.78022;6.19622;6.45222;6.02422;6.47523;6.61723;6.91621;6.70821;6.73321;6.52523;6.61522;6.91123;7.46421;6.80923;7.44022;7.89721;7.71223;7.68121;7.71323
0.428217;0.52021;0.669229;1.68224;0.988218;2.51823;2.06924;1.71222;1.36623;1.83622;1.60022;1.20822;1.03023;0.787223;0.458213;5.13023;0.291217;0.493227;5.2832;5.57623;5.93022;5.86421;6.24123;6.58123;6.11122;6.53222;6.65822;6.9622;6.74823;6.78022;6.56722;6.66123;6.95422;7.50823;6.85323;7.49322;7.94322;7.75222;7.72223;7.76422
0.474211;0.577214;0.751223;1.73623;1.03823;2.56623;2.12224;1.75222;1.40921;1.87621;1.64023;1.29021;1.0702;0.948229;0.501225;5.17322;0.371225;0.534229;5.32821;5.63021;6.03122;5.90721;6.29922;6.6242;6.15523;6.57821;6.70423;7.01821;6.78922;6.82223;6.60922;6.74722;7.04521;7.55321;6.89522;7.54222;7.98622;7.83622;7.77223;7.80822
0.516225;0.618216;0.809224;1.78423;1.07821;2.63322;2.16422;1.79322;1.49023;2.02023;1.68123;1.33122;1.15222;1.10923;0.663234;5.24423;0.452209;0.61521;5.41121;5.68223;6.08221;5.95422;6.33923;6.71021;6.20221;6.63221;6.74421;7.06921;6.83723;6.86221;6.65623;6.78722;7.08923;7.60623;6.93923;7.58423;8.03524;7.88122;7.81423;7.91822
0.575224;0.663229;0.849225;1.85921;1.12222;2.69021;2.23422;1.83823;1.53021;2.06121;1.72123;1.37122;1.19322;1.18923;0.703226;5.30122;0.537232;0.778237;5.45422;5.76621;6.16024;6.00021;6.40122;6.76022;6.24323;6.71521;6.79323;7.12623;6.87824;6.90621;6.70822;6.83021;7.13021;7.64722;6.98023;7.63021;8.08422;7.92822;7.85523;8.02623
0.680227;0.704237;0.906209;1.92822;1.17021;2.73023;2.27522;1.87823;1.57423;2.14422;1.76124;1.41122;1.23422;1.22922;0.744217;5.35123;0.617223;0.818233;5.49621;5.82322;6.21022;6.04423;6.44122;6.80122;6.28523;6.75722;6.83523;7.16821;6.92422;6.97621;6.74922;6.87621;7.17221;7.69722;7.06321;7.67322;8.13821;7.97022;7.93621;8.06921
0.736236;0.760229;0.947232;1.99623;1.21322;2.81423;2.42322;1.91922;1.61724;2.19322;1.80122;1.45122;1.31522;1.35023;0.826212;5.46023;0.737236;0.898231;5.53621;5.86722;6.26223;6.10623;6.50321;6.86123;6.33022;6.80923;6.88522;7.20823;6.96521;7.01722;6.79022;6.92623;7.21322;7.75821;7.10523;7.71423;8.17923;8.01422;7.98121;8.12023
0.78821;0.806221;1.03823;2.14123;1.25921;0.267228;2.47322;1.96022;1.66624;2.25224;1.84122;1.49322;1.39623;1.43523;0.868205;5.51222;0.778222;0.978237;5.59621;5.93123;6.30223;6.15821;6.56823;6.99323;6.37622;6.8562;6.93022;7.25423;7.05322;7.06022;6.84522;6.97421;7.25822;7.82322;7.14623;7.75823;8.23723;8.05722;8.03021;8.16123
0.908211;0.853229;1.08123;0.155209;1.30123;0.318227;2.57022;2.00123;1.70623;2.29423;1.88223;1.53622;1.47721;1.47622;0.908233;5.62421;0.858234;1.01822;5.64523;5.97422;6.35422;6.20223;6.60922;0.106229;6.45322;6.90123;7.00922;7.30721;7.09621;7.11121;6.88521;7.01423;7.30323;7.88322;7.23022;7.81322;8.32823;8.10423;8.07021;8.22522
0.254224;0.943221;1.12623;0.195233;1.34423;0.360211;2.61022;2.04623;1.75122;2.33722;1.92223;1.57722;1.51923;1.55622;0.988234;5.68123;1.06221;1.05923;5.69222;6.02621;6.43121;6.27222;6.66523;0.146223;6.50622;6.96022;7.06221;7.35523;7.13723;7.15821;6.9252;7.07522;7.35022;7.95222;7.27623;7.85423;8.37121;8.24422;8.11222;8.26721
0.320217;1.06522;1.20222;0.24221;1.39523;0.400219;2.6522;2.08621;1.7912;2.37821;1.96323;1.65823;1.56022;1.59724;1.02921;0.350227;1.14222;1.22021;5.77321;6.06623;6.53623;6.37222;6.73922;0.226217;6.54721;7.02021;7.12321;7.39921;7.18621;7.20223;6.96624;7.16122;7.39023;8.00522;7.32323;7.91423;8.41622;8.28521;8.15421;8.31423
0.389211;1.1202;1.2932;0.28523;1.44024;0.440216;2.72122;2.12722;1.87222;2.42722;2.01123;1.69822;1.60124;1.64022;1.07123;0.430221;1.18221;1.26022;5.82822;6.16222;6.59123;6.44022;6.91922;0.266225;6.62522;7.06324;7.17322;7.45121;7.23722;7.24722;7.00622;7.20321;7.43522;8.07222;7.36723;8.01121;8.45922;8.34023;8.19722;8.35621
0.439227;1.16521;1.35422;0.325233;1.48521;0.481225;2.76622;2.17222;1.91322;2.47122;2.05121;1.73822;1.64223;1.68322;1.11123;0.470209;1.22221;1.34121;5.89123;6.28424;6.68322;6.54222;0.270233;0.306214;6.67321;7.10723;7.21523;7.51023;7.27921;7.33523;7.04822;7.24922;7.48021;8.22523;7.41222;8.05422;8.55621;8.40323;8.23722;8.40823
0.505211;1.22122;1.40921;0.366211;1.57222;0.525229;2.83723;2.21623;2.00121;2.51722;2.17223;1.77923;1.72823;1.76521;1.15123;0.510221;1.26322;1.38123;5.93822;0.321231;6.80422;6.59422;0.310226;0.386229;6.72422;7.15722;7.26622;7.56422;7.32222;7.38924;7.14022;7.36323;7.52122;8.26521;7.45321;8.09623;8.61023;8.46423;8.28422;8.50022
0.589236;1.44622;1.49823;0.522227;1.62022;0.565232;2.92722;2.26123;2.04222;2.55822;2.21721;1.8202;1.80822;1.80521;1.19222;0.552236;1.42623;1.42122;6.00023;0.361223;0.152229;0.378229;0.350221;0.629231;6.77121;7.22223;7.30623;7.64624;7.36622;7.43123;7.18323;7.40522;7.56723;8.35221;7.53621;8.14422;8.68921;8.51123;8.33421;8.55922
0.642205;0.123223;1.69921;0.606218;1.67222;0.648217;2.97423;2.30322;2.08323;2.60123;2.25821;1.86023;1.88922;1.88521;1.27222;0.594227;1.46623;1.4612;6.05422;0.443223;0.193229;0.78121;0.511237;0.709233;6.81422;7.28322;7.39122;7.68722;7.43523;7.47622;7.23023;7.44523;7.61422;0.459229;7.58522;8.25522;8.74523;8.55522;8.41722;8.63422
0.697229;0.164221;1.88223;0.648239;1.71522;0.68921;3.01623;2.34422;2.12422;2.64921;2.29921;1.94023;1.93121;1.92523;1.31223;0.801229;1.54722;1.50122;6.11623;0.563229;0.233211;0.861226;0.632219;0.749219;6.90022;7.37823;7.44223;7.75223;7.47921;7.52923;7.28122;7.50923;7.66222;0.579234;7.63422;8.31521;8.79923;8.60022;8.48021;8.69223
0.819225;0.253205;0.286225;0.691211;1.76123;0.730211;3.09622;2.38824;2.16722;2.69422;2.34023;1.98022;1.97122;1.96624;1.39521;0.883227;1.62722;1.62223;6.22521;0.643209;0.273226;0.902211;0.67223;0.793229;6.94223;7.44023;7.50923;7.82922;7.51923;7.59223;7.32121;7.55323;7.72122;0.61921;7.68423;8.36921;9.04122;8.65922;8.52623;8.75824
0.96921;0.299216;0.32821;0.735227;1.80121;0.778225;0.346205;2.43122;2.21523;2.77523;2.38023;2.02323;2.01122;2.04822;1.43522;0.923219;1.66721;1.66322;6.26521;0.683217;0.474221;1.02422;0.875232;0.878204;7.00223;7.48721;7.71421;7.91322;7.57223;7.64421;7.36521;7.59823;7.76523;0.860229;7.72623;8.48922;0.275209;8.76922;8.62321;8.83721
0.354236;0.345227;0.379229;0.775239;1.84221;0.822223;0.387229;2.47121;2.32322;2.84022;2.42123;2.11122;2.05322;2.17024;1.55622;1.08522;1.74721;1.78823;6.35821;1.00422;0.714216;1.06422;0.956224;0.958214;7.05022;7.57722;7.85723;7.97621;7.66722;7.77821;7.41423;7.66923;7.82021;0.900238;7.76922;8.58122;0.355237;8.83422;8.67422;0.300216
0.401229;0.387226;0.427227;0.825227;1.88621;0.863223;0.469219;2.51122;2.36422;2.88422;2.46822;2.15121;2.09423;2.21023;1.60121;1.12623;1.78724;1.83121;0.424204;1.04423;0.794227;1.10422;0.996216;0.999216;7.17322;7.63621;7.92122;8.20222;7.73721;7.89621;7.46522;7.71423;7.87223;1.06022;7.80922;8.6322;0.59623;8.88121;8.74821;0.342218
0.459224;0.44121;0.468209;0.95822;1.95421;0.906225;0.512217;2.5552;2.40822;2.92523;2.59322;2.19121;2.13622;2.25122;1.64122;1.16622;1.86822;1.95323;0.465229;1.08522;1.07423;1.26723;1.03723;1.16021;0.256226;0.284229;0.0852093;0.243223;7.78122;7.98022;7.53723;7.79223;7.92123;1.82723;7.84922;8.70623;0.83721;9.03223;8.81423;0.583214
0.508211;0.489229;0.510224;1.00023;2.01122;0.94723;0.558238;2.59621;2.45721;2.96822;2.63822;2.23421;2.17822;2.29523;1.72123;1.20623;1.90922;2.03324;0.549207;1.12522;1.15423;1.43422;1.15722;1.36321;0.296217;0.325223;0.125222;0.283223;7.83623;0.248216;7.58024;7.86423;7.96423;1.86722;7.89122;0.325213;0.957229;0.198229;8.85422;0.783223
0.584227;0.541214;0.553221;1.04123;2.15722;0.991236;0.600216;2.64623;2.50321;3.00822;2.68521;2.27521;2.22122;2.33523;1.80223;1.24622;1.94923;2.15521;0.629224;1.16622;1.31622;1.47421;1.23823;1.48623;0.337209;0.446221;0.165223;0.323236;7.90622;0.329214;7.62422;7.91923;8.01722;1.98822;7.93122;0.485216;0.997229;0.239219;8.89523;0.903221
0.637211;0.581237;0.594209;1.08221;2.26823;1.04223;0.643234;2.69123;2.54622;3.05023;2.72621;2.35722;2.26222;2.42221;1.84323;1.28623;1.99123;2.23621;0.789226;1.24623;1.39622;1.67423;1.31823;1.60622;0.538229;0.486231;0.205216;0.363225;7.99922;0.489229;7.68623;8.01021;8.0582;2.10822;7.97522;0.847211;1.15723;0.760214;8.94822;1.06323
0.67821;0.627233;0.651223;1.12423;2.31223;1.08222;0.683236;2.73621;2.59623;3.09622;2.80821;2.39723;2.34223;2.46222;1.88522;1.40723;2.03222;2.27923;0.829214;1.28623;1.43621;1.71524;1.35922;1.72623;0.578226;0.606222;0.285207;0.523221;8.05222;0.529223;7.7292;8.06222;8.10323;2.22823;8.01623;1.16823;1.27722;0.800237;8.99121;1.46322
0.725225;0.724212;0.69623;1.16723;0.213214;1.12722;0.725234;2.78022;2.64222;3.14322;2.85023;2.43723;2.38222;2.50223;1.96722;1.44921;2.24123;2.31922;0.870211;1.36623;1.47623;1.75522;1.39922;1.80723;0.698222;0.726219;0.326233;0.563231;8.25322;0.770229;7.7772;8.15524;8.14622;2.38821;8.05723;1.44821;1.31722;0.880229;9.05022;1.54323
0.814217;0.824229;0.739221;1.22222;0.262233;1.16722;0.768233;2.83422;2.68723;3.21521;2.89022;2.47723;2.42623;2.58623;2.09123;1.48921;2.28122;2.35922;1.15022;1.40622;1.51622;1.79522;1.43921;1.88822;0.939232;1.00823;0.366224;0.603229;0.153222;0.890233;7.83122;0.276229;8.19723;2.46923;8.10722;1.48824;1.35723;0.920216;9.12223;1.62322
0.993205;0.902217;0.828216;1.28022;0.303229;1.20722;0.809217;2.88422;2.73722;3.27222;2.97222;2.51921;2.47022;2.63423;2.25722;1.56921;2.36122;2.39923;1.31022;1.44723;1.59623;1.83522;1.56022;1.92823;1.13922;1.12822;0.446222;0.723221;0.19323;1.01123;7.87921;0.316221;8.31222;2.58921;8.19223;1.64922;1.39723;0.960231;9.31122;1.66322
0.250224;0.945205;0.873209;1.32922;0.386234;1.24821;0.904234;2.96523;2.80023;3.31323;3.01423;2.55921;2.51121;2.67522;2.29922;1.60921;2.44323;2.44023;1.35023;1.49023;1.63623;1.95522;1.60023;1.96922;1.2992;1.24823;0.686218;0.844231;0.636225;1.09123;7.92423;0.556233;8.36123;2.62921;8.24123;1.80922;1.75723;1.00123;0.301221;1.78322
0.315236;1.05922;0.916227;1.38121;0.427219;1.29122;0.945224;3.00721;2.84323;3.37222;3.0692;2.60522;2.60423;2.71522;2.33923;1.69321;2.52322;2.48423;1.47322;1.53221;1.71821;1.99623;1.72221;2.01022;1.33923;1.28821;0.76621;0.885216;0.878209;1.25323;7.96523;0.797225;8.41722;2.91321;8.31423;1.84924;2.19823;1.24122;0.341227;1.94523
0.357225;1.10422;0.965217;1.44922;0.468219;1.33722;0.988232;3.11621;2.8882;3.44722;3.11023;2.64922;2.64821;2.75522;2.38022;1.81522;2.56521;2.52423;1.55621;1.57223;1.75822;2.03622;1.80622;2.13122;1.49922;1.45021;1.00822;1.12822;0.918216;1.29322;8.00823;0.837234;8.46023;2.99422;8.36622;1.88922;2.39822;1.36123;0.421226;2.0252
0.411205;1.20223;1.00823;1.49321;0.511223;1.42221;1.02821;3.18821;2.93022;3.49323;3.15522;2.68923;2.68822;2.83721;2.46022;1.85521;2.81323;2.56421;1.59621;1.65222;1.83824;2.07623;1.84623;2.21221;1.58122;1.49022;1.04823;1.37021;0.999231;1.41323;8.05221;0.917224;8.50721;3.03422;8.41822;1.92922;2.48023;1.48123;0.541221;2.14522
0.482217;0.205217;1.04922;1.58723;0.553231;1.47221;1.06823;3.24123;2.99421;3.54422;3.21821;2.73221;2.73122;2.87823;2.50123;1.98023;2.85523;2.61123;1.67622;1.77822;1.92123;2.11623;1.88623;2.29224;1.74223;1.53221;1.24823;1.41023;1.03924;1.49422;8.10322;1.03721;8.61522;3.07423;8.48623;1.96922;2.52024;1.92122;1.30222;2.18522
0.552229;0.280229;1.09723;1.62822;0.64023;1.51222;1.10823;3.32723;3.04023;3.69123;3.31522;2.77322;2.78121;2.92123;2.62822;2.02021;2.89722;2.65122;1.71621;1.86021;1.96122;2.23622;1.96622;2.41422;1.78422;1.61822;1.37023;1.4502;1.15923;1.57523;8.15021;1.07723;8.66924;3.23722;8.53222;2.17123;2.56122;2.08223;1.34222;2.30523
0.626211;0.327233;1.13923;1.67122;0.686219;1.55722;1.15421;3.37422;3.11622;0.133222;3.36222;2.82621;2.82823;2.96122;2.67022;2.10023;2.9792;2.69223;1.79623;2.02121;2.00121;2.31622;2.12821;2.45423;1.82422;1.78022;1.41122;1.49023;1.19922;1.61522;8.19223;1.47823;8.75122;3.27723;8.60723;2.57222;2.64223;2.32322;1.58223;2.46722
0.667227;0.371229;1.18622;1.78023;0.729207;1.60923;1.19623;3.44523;3.17921;0.173227;3.49422;2.87622;2.92223;3.04123;2.75322;2.18021;3.10221;2.73922;1.83622;2.06123;2.08123;2.35922;2.16822;2.49424;1.98422;1.82022;1.45222;1.69121;1.23923;1.77722;8.23321;1.59922;8.80723;3.31722;8.67322;2.73222;2.72221;2.48421;1.66324;2.50723
0.724211;0.432226;1.24023;1.82223;0.77221;1.65223;1.23824;0.333224;3.24122;0.213229;3.54622;2.9162;2.96323;3.08122;2.79521;2.34222;3.14421;2.82123;1.87621;2.10222;2.12122;2.3992;2.20823;2.53422;2.02422;1.90123;1.57221;1.77223;1.27922;1.89922;8.31121;1.67922;8.95322;3.40122;8.72023;2.81223;2.88222;2.64421;1.82421;2.66723
